 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
10128,MASK_Result of Tc140mfr305C001H001S005:S0005000262,10,255,0,255,255,255,217.100,107.900,217.100,107.900,22.627,214,106,7,4,5.188,2.454,0.716,0.245,7.616,2550,255,NaN,100,2550,262,214,106,156.801,4.000,2.114,0.473,0.435
10129,MASK_Result of Tc140mfr305C001H001S005:S0005000262,13,255,0,255,255,255,290.962,117.115,290.962,117.115,22.627,287,115,8,4,5.935,2.789,6.928,0.319,8.246,3315,255,NaN,100,3315,262,287,118,14.036,4.000,2.128,0.470,0.481
10130,MASK_Result of Tc140mfr305C001H001S005:S0005000262,18,255,0,255,255,255,139.556,150.667,139.556,150.667,36.770,135,147,9,7,5.995,3.823,160.345,0.167,10.000,4590,255,NaN,100,4590,262,136,148,143.130,6.668,1.568,0.638,0.383
10131,MASK_Result of Tc140mfr305C001H001S005:S0005000262,32,255,0,255,255,255,124.406,153.594,124.406,153.594,65.054,117,149,14,10,9.694,4.203,157.921,0.095,15.811,8160,255,NaN,100,8160,262,117,149,145.305,8.731,2.307,0.434,0.333
10132,MASK_Result of Tc140mfr305C001H001S005:S0005000262,10,255,0,255,255,255,133.900,155.300,133.900,155.300,19.799,131,153,5,5,3.734,3.410,165.128,0.321,5.831,2550,255,NaN,100,2550,262,133,153,120.964,5.000,1.095,0.913,0.500
10133,MASK_Result of Tc140mfr305C001H001S005:S0005000262,17,255,0,255,255,255,374.265,219.559,374.265,219.559,36.770,370,216,8,7,5.384,4.020,151.236,0.158,8.602,4335,255,NaN,100,4335,262,372,216,125.538,6.325,1.339,0.747,0.415
10134,MASK_Result of Tc140mfr305C001H001S005:S0005000262,26,255,0,255,255,255,369.115,226.577,369.115,226.577,36.770,365,222,8,9,6.516,5.081,51.591,0.242,10.000,6630,255,NaN,100,6630,262,365,230,36.870,8.000,1.282,0.780,0.441
10135,MASK_Result of Tc140mfr305C001H001S005:S0005000262,16,255,0,255,255,255,101.250,362.250,101.250,362.250,36.770,97,358,10,7,6.033,3.377,150.368,0.149,10.296,4080,255,NaN,100,4080,262,98,360,150.945,6.668,1.786,0.560,0.364
10136,MASK_Result of Tc140mfr305C001H001S005:S0005000263,56777,255,0,255,255,255,213.469,236.025,213.469,236.025,2528.614,30,99,370,267,353.735,204.364,22.284,0.112,397.190,14478135,255,NaN,100,14478135,263,42,319,27.597,232.111,1.731,0.578,0.787
10137,MASK_Result of Tc140mfr305C001H001S005:S0005000263,12,255,0,255,255,255,215.417,107.917,215.417,107.917,22.627,212,106,7,4,5.438,2.809,166.845,0.295,7.616,3060,255,NaN,100,3060,263,212,106,156.801,4.000,1.936,0.517,0.500
10138,MASK_Result of Tc140mfr305C001H001S005:S0005000263,17,255,0,255,255,255,289.324,117.206,289.324,117.206,33.941,285,114,9,6,5.702,3.796,179.862,0.185,9.487,4335,255,NaN,100,4335,263,285,118,18.435,5.940,1.502,0.666,0.395
10139,MASK_Result of Tc140mfr305C001H001S005:S0005000263,28,255,0,255,255,255,389.393,128.250,389.393,128.250,50.912,384,123,11,11,7.881,4.523,132.749,0.136,12.806,7140,255,NaN,100,7140,263,386,124,128.660,9.487,1.742,0.574,0.337
10140,MASK_Result of Tc140mfr305C001H001S005:S0005000263,72,255,0,255,255,255,368.847,225.792,368.847,225.792,104.652,362,216,16,20,12.616,7.267,57.224,0.083,20.881,18360,255,NaN,100,18360,263,367,236,73.301,13.868,1.736,0.576,0.344
10141,MASK_Result of Tc140mfr305C001H001S005:S0005000263,10,255,0,255,255,255,17.300,244.100,17.300,244.100,19.799,14,242,6,5,3.952,3.222,170.783,0.321,6.325,2550,255,NaN,100,2550,263,14,245,18.435,4.919,1.227,0.815,0.455
10142,MASK_Result of Tc140mfr305C001H001S005:S0005000264,56308,255,0,255,255,255,212.286,236.558,212.286,236.558,2508.815,29,99,369,259,352.480,203.397,22.413,0.112,400.005,14358540,255,NaN,100,14358540,264,40,317,28.359,233.127,1.733,0.577,0.781
10143,MASK_Result of Tc140mfr305C001H001S005:S0005000264,12,255,0,255,255,255,213.250,108.083,213.250,108.083,22.627,210,105,7,5,4.998,3.057,164.974,0.295,7.211,3060,255,NaN,100,3060,264,211,105,146.310,4.919,1.635,0.612,0.462
10144,MASK_Result of Tc140mfr305C001H001S005:S0005000264,13,255,0,255,255,255,287.423,117.885,287.423,117.885,28.284,284,115,8,6,5.646,2.931,11.535,0.204,8.944,3315,255,NaN,100,3315,264,284,121,26.565,5.692,1.926,0.519,0.382
10145,MASK_Result of Tc140mfr305C001H001S005:S0005000264,20,255,0,255,255,255,365.850,225.050,365.850,225.050,36.770,362,221,9,8,5.673,4.489,5.787,0.186,9.487,5100,255,NaN,100,5100,264,362,222,161.565,7.452,1.264,0.791,0.385
10146,MASK_Result of Tc140mfr305C001H001S005:S0005000264,21,255,0,255,255,255,95.643,362.786,95.643,362.786,39.598,91,358,10,8,6.310,4.238,150.005,0.168,10.296,5355,255,NaN,100,5355,264,92,360,150.945,7.071,1.489,0.672,0.396
10147,MASK_Result of Tc140mfr305C001H001S005:S0005000265,56804,255,0,255,255,255,210.228,236.871,210.228,236.871,2578.111,26,98,370,263,352.972,204.903,22.127,0.107,394.129,14485020,255,NaN,100,14485020,265,37,316,25.070,234.366,1.723,0.581,0.785
10148,MASK_Result of Tc140mfr305C001H001S005:S0005000265,14,255,0,255,255,255,211.857,107.714,211.857,107.714,25.456,208,104,7,7,4.594,3.880,150.021,0.271,7.616,3570,255,NaN,100,3570,265,210,104,113.199,5.814,1.184,0.845,0.400
10149,MASK_Result of Tc140mfr305C001H001S005:S0005000265,14,255,0,255,255,255,285.714,118.143,285.714,118.143,36.770,282,115,8,7,4.768,3.738,152.960,0.130,8.246,3570,255,NaN,100,3570,265,282,119,14.036,6.708,1.275,0.784,0.368
10150,MASK_Result of Tc140mfr305C001H001S005:S0005000265,21,255,0,255,255,255,386.500,128.024,386.500,128.024,36.770,381,125,10,7,6.361,4.204,3.137,0.195,10.296,5355,255,NaN,100,5355,265,381,130,29.055,7.000,1.513,0.661,0.412
10151,MASK_Result of Tc140mfr305C001H001S005:S0005000265,12,255,0,255,255,255,146.667,153.167,146.667,153.167,25.456,144,150,6,6,4.763,3.208,43.737,0.233,7.211,3060,255,NaN,100,3060,265,144,155,33.690,5.367,1.485,0.673,0.429
10152,MASK_Result of Tc140mfr305C001H001S005:S0005000265,39,255,0,255,255,255,363.654,227.603,363.654,227.603,70.711,359,220,9,15,9.229,5.380,97.148,0.098,15.811,9945,255,NaN,100,9945,265,362,220,108.435,9.000,1.715,0.583,0.371
10153,MASK_Result of Tc140mfr305C001H001S005:S0005000265,19,255,0,255,255,255,94.237,363.395,94.237,363.395,33.941,89,359,10,7,5.907,4.096,167.651,0.207,10.198,4845,255,NaN,100,4845,265,89,363,168.690,6.957,1.442,0.693,0.413
10154,MASK_Result of Tc140mfr305C001H001S005:S0005000266,55984,255,0,255,255,255,209.416,237.599,209.416,237.599,2545.584,24,98,372,262,351.811,202.612,22.507,0.109,393.650,14275920,255,NaN,100,14275920,266,36,317,25.263,234.289,1.736,0.576,0.781
10155,MASK_Result of Tc140mfr305C001H001S005:S0005000266,11,255,0,255,255,255,386.045,128.773,386.045,128.773,25.456,383,127,7,5,5.039,2.779,22.955,0.213,8.602,2805,255,NaN,100,2805,266,383,132,35.538,4.919,1.813,0.552,0.440
10156,MASK_Result of Tc140mfr305C001H001S005:S0005000266,31,255,0,255,255,255,114.435,153.726,114.435,153.726,50.912,107,149,16,9,11.126,3.548,152.773,0.150,17.088,7905,255,NaN,100,7905,266,107,151,159.444,6.993,3.136,0.319,0.365
10157,MASK_Result of Tc140mfr305C001H001S005:S0005000266,15,255,0,255,255,255,131.500,151.633,131.500,151.633,31.113,127,149,9,5,5.873,3.252,7.937,0.195,9.487,3825,255,NaN,100,3825,266,127,154,18.435,5.000,1.806,0.554,0.417
10158,MASK_Result of Tc140mfr305C001H001S005:S0005000266,41,255,0,255,255,255,82.793,163.963,82.793,163.963,42.426,78,158,10,12,8.182,6.380,94.250,0.286,12.166,10455,255,NaN,100,10455,266,82,158,99.462,9.487,1.282,0.780,0.456
10159,MASK_Result of Tc140mfr305C001H001S005:S0005000266,21,255,0,255,255,255,360.976,227.167,360.976,227.167,48.083,357,222,7,12,8.019,3.334,99.578,0.114,12.649,5355,255,NaN,100,5355,266,358,222,108.435,7.000,2.405,0.416,0.339
10160,MASK_Result of Tc140mfr305C001H001S005:S0005000266,10,255,0,255,255,255,47.100,247.500,47.100,247.500,22.627,44,244,6,6,5.468,2.329,136.907,0.245,8.485,2550,255,NaN,100,2550,266,44,244,135.000,4.116,2.348,0.426,0.435
10161,MASK_Result of Tc140mfr305C001H001S005:S0005000266,15,255,0,255,255,255,92.767,363.167,92.767,363.167,33.941,89,359,8,7,5.268,3.626,144.689,0.164,8.602,3825,255,NaN,100,3825,266,90,360,144.462,6.860,1.453,0.688,0.366
10162,MASK_Result of Tc140mfr305C001H001S005:S0005000267,56696,255,0,255,255,255,207.361,237.745,207.361,237.745,2526.957,22,98,372,262,353.350,204.295,22.250,0.112,393.174,14457480,255,NaN,100,14457480,267,37,322,25.457,235.497,1.730,0.578,0.782
10163,MASK_Result of Tc140mfr305C001H001S005:S0005000267,45,255,0,255,255,255,110.678,153.789,110.678,153.789,76.368,99,149,23,9,14.828,3.864,163.920,0.097,23.537,11475,255,NaN,100,11475,267,99,151,167.735,8.202,3.837,0.261,0.319
10164,MASK_Result of Tc140mfr305C001H001S005:S0005000267,25,255,0,255,255,255,359.500,226.700,359.500,226.700,48.083,355,221,8,12,8.235,3.865,98.621,0.136,13.416,6375,255,NaN,100,6375,267,355,221,116.565,7.452,2.131,0.469,0.347
10165,MASK_Result of Tc140mfr305C001H001S005:S0005000267,13,255,0,255,255,255,45.885,247.115,45.885,247.115,31.113,43,244,6,7,4.259,3.886,61.512,0.169,7.616,3315,255,NaN,100,3315,267,44,244,113.199,6.000,1.096,0.912,0.394
10166,MASK_Result of Tc140mfr305C001H001S005:S0005000267,20,255,0,255,255,255,89.500,363.300,89.500,363.300,36.770,86,359,8,8,5.881,4.330,145.449,0.186,9.899,5100,255,NaN,100,5100,267,87,359,135.000,6.957,1.358,0.736,0.408
10167,MASK_Result of Tc140mfr305C001H001S005:S0005000268,56910,255,0,255,255,255,205.682,238.015,205.682,238.015,2383.536,20,98,372,264,353.514,204.971,22.090,0.126,394.038,14512050,255,NaN,100,14512050,268,35,324,25.720,235.304,1.725,0.580,0.784
10168,MASK_Result of Tc140mfr305C001H001S005:S0005000268,11,255,0,255,255,255,279.227,120.318,279.227,120.318,22.627,276,118,7,5,5.425,2.581,154.979,0.270,7.616,2805,255,NaN,100,2805,268,276,118,156.801,4.025,2.102,0.476,0.440
10169,MASK_Result of Tc140mfr305C001H001S005:S0005000268,12,255,0,255,255,255,131.250,151.250,131.250,151.250,28.284,127,149,8,5,5.377,2.841,177.080,0.188,8.246,3060,255,NaN,100,3060,268,127,151,165.964,5.000,1.892,0.528,0.387
10170,MASK_Result of Tc140mfr305C001H001S005:S0005000268,13,255,0,255,255,255,358.423,229.962,358.423,229.962,25.456,355,227,7,6,4.746,3.488,17.609,0.252,7.211,3315,255,NaN,100,3315,268,356,233,33.690,5.657,1.361,0.735,0.433
10171,MASK_Result of Tc140mfr305C001H001S005:S0005000268,22,255,0,255,255,255,86.818,363.545,86.818,363.545,45.255,81,360,11,7,6.532,4.288,173.342,0.135,11.045,5610,255,NaN,100,5610,268,81,363,174.806,7.000,1.523,0.656,0.386
10172,MASK_Result of Tc140mfr305C001H001S005:S0005000269,57243,255,0,255,255,255,204.035,238.286,204.035,238.286,2598.496,18,100,372,267,353.899,205.946,22.106,0.107,394.129,14596965,255,NaN,100,14596965,269,33,324,25.070,235.722,1.718,0.582,0.784
10173,MASK_Result of Tc140mfr305C001H001S005:S0005000269,10,255,0,255,255,255,279.200,120.400,279.200,120.400,22.627,276,118,7,4,5.385,2.364,171.027,0.245,7.616,2550,255,NaN,100,2550,269,276,118,156.801,3.922,2.278,0.439,0.435
10174,MASK_Result of Tc140mfr305C001H001S005:S0005000269,11,255,0,255,255,255,355.045,223.409,355.045,223.409,25.456,352,220,6,7,5.311,2.637,133.317,0.213,8.602,2805,255,NaN,100,2805,269,352,220,125.538,4.243,2.014,0.497,0.423
10175,MASK_Result of Tc140mfr305C001H001S005:S0005000270,57169,255,0,255,255,255,202.747,238.577,202.747,238.577,2560.312,16,100,373,266,353.791,205.743,22.044,0.110,391.349,14578095,255,NaN,100,14578095,270,54,357,33.325,235.046,1.720,0.582,0.788
10176,MASK_Result of Tc140mfr305C001H001S005:S0005000270,12,255,0,255,255,255,353.833,222.833,353.833,222.833,25.456,351,219,6,7,4.470,3.418,119.518,0.233,7.616,3060,255,NaN,100,3060,270,353,219,113.199,5.657,1.308,0.765,0.400
10177,MASK_Result of Tc140mfr305C001H001S005:S0005000271,57340,255,0,255,255,255,201.139,238.972,201.139,238.972,2655.893,13,100,374,267,353.897,206.296,21.913,0.102,394.119,14621700,255,NaN,100,14621700,271,50,355,33.408,236.405,1.715,0.583,0.784
10178,MASK_Result of Tc140mfr305C001H001S005:S0005000271,14,255,0,255,255,255,38.643,162.643,38.643,162.643,28.284,35,160,7,6,4.941,3.608,40.377,0.220,8.602,3570,255,NaN,100,3570,271,35,166,35.538,5.883,1.370,0.730,0.412
10179,MASK_Result of Tc140mfr305C001H001S005:S0005000272,57390,255,0,255,255,255,199.717,239.409,199.717,239.409,2647.408,13,101,371,266,354.278,206.254,21.820,0.103,393.914,14634450,255,NaN,100,14634450,272,46,353,32.560,236.926,1.718,0.582,0.786
10180,MASK_Result of Tc140mfr305C001H001S005:S0005000272,16,255,0,255,255,255,211.812,118.562,211.812,118.562,33.941,207,115,9,7,6.782,3.004,30.552,0.175,10.296,4080,255,NaN,100,4080,272,207,120,29.055,5.367,2.258,0.443,0.400
10181,MASK_Result of Tc140mfr305C001H001S005:S0005000272,18,255,0,255,255,255,37.167,162.278,37.167,162.278,33.941,34,158,7,8,5.305,4.320,131.499,0.196,8.944,4590,255,NaN,100,4590,272,36,158,116.565,6.957,1.228,0.814,0.429
10182,MASK_Result of Tc140mfr305C001H001S005:S0005000272,60,255,0,255,255,255,70.750,179.500,70.750,179.500,96.167,63,171,16,18,11.932,6.403,45.128,0.082,20.248,15300,255,NaN,100,15300,272,63,188,57.095,12.454,1.864,0.537,0.324
10183,MASK_Result of Tc140mfr305C001H001S005:S0005000273,58097,255,0,255,255,255,197.688,239.538,197.688,239.538,2549.827,10,101,372,267,355.375,208.150,21.532,0.112,393.154,14814735,255,NaN,100,14814735,273,43,352,32.114,239.997,1.707,0.586,0.789
10184,MASK_Result of Tc140mfr305C001H001S005:S0005000273,16,255,0,255,255,255,211.125,118.000,211.125,118.000,39.598,207,115,9,7,6.999,2.911,33.212,0.128,11.402,4080,255,NaN,100,4080,273,207,122,37.875,6.379,2.404,0.416,0.340
10185,MASK_Result of Tc140mfr305C001H001S005:S0005000273,20,255,0,255,255,255,35.950,162.550,35.950,162.550,33.941,32,158,9,8,5.984,4.255,154.134,0.218,9.899,5100,255,NaN,100,5100,273,34,158,135.000,7.071,1.406,0.711,0.435
10186,MASK_Result of Tc140mfr305C001H001S005:S0005000274,58367,255,0,255,255,255,196.095,239.786,196.095,239.786,2571.040,7,100,374,268,355.930,208.792,21.462,0.111,393.472,14883585,255,NaN,100,14883585,274,42,355,31.913,240.389,1.705,0.587,0.788
10187,MASK_Result of Tc140mfr305C001H001S005:S0005000274,10,255,0,255,255,255,206.900,118.900,206.900,118.900,22.627,204,116,5,6,4.564,2.790,64.145,0.245,7.071,2550,255,NaN,100,2550,274,204,121,45.000,4.427,1.636,0.611,0.435
10188,MASK_Result of Tc140mfr305C001H001S005:S0005000274,21,255,0,255,255,255,33.548,163.071,33.548,163.071,42.426,29,158,10,9,5.652,4.731,4.086,0.147,10.198,5355,255,NaN,100,5355,274,29,166,11.310,8.485,1.195,0.837,0.382
10189,MASK_Result of Tc140mfr305C001H001S005:S0005000275,58122,255,0,255,255,255,194.848,240.243,194.848,240.243,2722.361,7,100,372,268,355.002,208.459,21.474,0.099,393.794,14821110,255,NaN,100,14821110,275,39,354,31.712,241.677,1.703,0.587,0.785
10190,MASK_Result of Tc140mfr305C001H001S005:S0005000275,24,255,0,255,255,255,31.833,163.333,31.833,163.333,42.426,28,159,10,9,6.226,4.908,10.779,0.168,10.770,6120,255,NaN,100,6120,275,28,160,158.199,8.050,1.269,0.788,0.393
10191,MASK_Result of Tc140mfr305C001H001S005:S0005000275,15,255,0,255,255,255,38.100,220.233,38.100,220.233,28.284,33,218,10,5,6.672,2.863,8.216,0.236,10.198,3825,255,NaN,100,3825,275,33,220,11.310,4.808,2.331,0.429,0.455
10192,MASK_Result of Tc140mfr305C001H001S005:S0005000276,100,255,0,255,255,255,221.630,110.000,221.630,110.000,82.024,213,100,16,18,14.581,8.732,49.740,0.187,19.849,25500,255,NaN,100,25500,276,215,118,49.086,15.646,1.670,0.599,0.450
10193,MASK_Result of Tc140mfr305C001H001S005:S0005000276,57591,255,0,255,255,255,193.616,241.006,193.616,241.006,2667.793,14,114,362,255,354.021,207.126,21.479,0.102,394.454,14685705,255,NaN,100,14685705,276,36,353,31.313,226.644,1.709,0.585,0.803
10194,MASK_Result of Tc140mfr305C001H001S005:S0005000276,14,255,0,255,255,255,30.643,163.643,30.643,163.643,25.456,27,161,8,6,5.672,3.143,20.021,0.271,8.602,3570,255,NaN,100,3570,276,28,167,35.538,4.919,1.805,0.554,0.438
10195,MASK_Result of Tc140mfr305C001H001S005:S0005000276,53,255,0,255,255,255,12.274,199.028,12.274,199.028,79.196,5,193,16,12,11.016,6.126,160.755,0.106,16.553,13515,255,NaN,100,13515,276,5,197,154.983,10.684,1.798,0.556,0.381
10196,MASK_Result of Tc140mfr305C001H001S005:S0005000277,58543,255,0,255,255,255,191.711,240.785,191.711,240.785,2592.839,2,102,373,266,355.687,209.564,21.176,0.109,395.479,14928465,255,NaN,100,14928465,277,35,354,30.715,241.355,1.697,0.589,0.785
10197,MASK_Result of Tc140mfr305C001H001S005:S0005000277,24,255,0,255,255,255,27.417,164.333,27.417,164.333,45.255,22,160,11,9,7.274,4.201,28.373,0.147,13.038,6120,255,NaN,100,6120,277,22,169,32.471,6.957,1.731,0.578,0.375
10198,MASK_Result of Tc140mfr305C001H001S005:S0005000278,19,255,0,255,255,255,25.500,164.868,25.500,164.868,36.770,21,161,10,8,7.134,3.391,26.997,0.177,11.402,4845,255,NaN,100,4845,278,21,168,37.875,6.040,2.104,0.475,0.358
10199,MASK_Result of Tc140mfr305C001H001S005:S0005000279,40,255,0,255,255,255,359.325,147.925,359.325,147.925,56.569,355,141,10,15,8.949,5.691,73.051,0.157,15.811,10200,255,NaN,100,10200,279,355,156,71.565,10.000,1.573,0.636,0.370
10200,MASK_Result of Tc140mfr305C001H001S005:S0005000279,23,255,0,255,255,255,24.152,164.587,24.152,164.587,45.255,19,160,10,8,7.447,3.932,37.012,0.141,12.806,5865,255,NaN,100,5865,279,19,168,38.660,6.957,1.894,0.528,0.426
10201,MASK_Result of Tc140mfr305C001H001S005:S0005000281,16,255,0,255,255,255,20.312,210.438,20.312,210.438,31.113,17,207,8,6,5.469,3.725,152.475,0.208,8.944,4080,255,NaN,100,4080,281,17,207,153.435,6.000,1.468,0.681,0.421
10202,MASK_Result of Tc140mfr305C001H001S005:S0005000282,58387,255,0,255,255,255,184.463,242.689,184.463,242.689,2481.945,10,104,357,264,353.275,210.433,20.953,0.119,389.659,14888685,255,NaN,100,14888685,282,14,331,25.052,240.829,1.679,0.596,0.794
10203,MASK_Result of Tc140mfr305C001H001S005:S0005000282,54,255,0,255,255,255,353.907,149.019,353.907,149.019,67.882,347,141,15,15,9.597,7.164,141.315,0.147,15.232,13770,255,NaN,100,13770,282,351,141,113.199,12.728,1.340,0.747,0.370
10204,MASK_Result of Tc140mfr305C001H001S005:S0005000282,37,255,0,255,255,255,17.311,168.365,17.311,168.365,53.740,12,162,11,13,8.623,5.463,61.409,0.161,14.765,9435,255,NaN,100,9435,282,16,175,61.699,8.854,1.579,0.634,0.407
10205,MASK_Result of Tc140mfr305C001H001S005:S0005000282,10,255,0,255,255,255,17.800,210.000,17.800,210.000,22.627,15,207,5,6,4.308,2.956,58.106,0.245,7.071,2550,255,NaN,100,2550,282,15,212,45.000,4.427,1.457,0.686,0.435
10206,MASK_Result of Tc140mfr305C001H001S005:S0005000282,34,255,0,255,255,255,30.647,354.235,30.647,354.235,59.397,24,348,13,12,8.998,4.811,144.563,0.121,13.416,8670,255,NaN,100,8670,282,28,348,116.565,8.485,1.870,0.535,0.382
10207,MASK_Result of Tc140mfr305C001H001S005:S0005000283,58600,255,0,255,255,255,183.558,243.185,183.558,243.185,2370.222,10,101,354,267,354.464,210.492,21.596,0.131,395.828,14943000,255,NaN,100,14943000,283,22,353,31.361,244.436,1.684,0.594,0.806
10208,MASK_Result of Tc140mfr305C001H001S005:S0005000283,356,255,0,255,255,255,22.444,187.191,22.444,187.191,274.357,6,162,32,51,34.196,13.255,114.088,0.059,54.626,90780,255,NaN,100,90780,283,15,163,113.749,27.828,2.580,0.388,0.341
10209,MASK_Result of Tc140mfr305C001H001S005:S0005000284,59275,255,0,255,255,255,180.985,243.166,180.985,243.166,2521.543,5,101,356,267,355.005,212.592,20.581,0.117,386.039,15115125,255,NaN,100,15115125,284,8,331,25.304,245.110,1.670,0.599,0.794
10210,MASK_Result of Tc140mfr305C001H001S005:S0005000284,42,255,0,255,255,255,350.667,148.762,350.667,148.762,67.882,343,141,15,14,9.280,5.763,41.154,0.115,15.811,10710,255,NaN,100,10710,284,343,152,18.435,9.899,1.610,0.621,0.344
10211,MASK_Result of Tc140mfr305C001H001S005:S0005000284,55,255,0,255,255,255,15.045,168.282,15.045,168.282,56.569,8,162,14,12,10.160,6.892,29.016,0.216,15.620,14025,255,NaN,100,14025,284,8,173,39.806,10.119,1.474,0.678,0.447
10212,MASK_Result of Tc140mfr305C001H001S005:S0005000284,10,255,0,255,255,255,20.500,217.300,20.500,217.300,22.627,18,214,5,7,4.769,2.670,75.473,0.245,7.071,2550,255,NaN,100,2550,284,20,214,98.130,4.427,1.786,0.560,0.417
10213,MASK_Result of Tc140mfr305C001H001S005:S0005000284,39,255,0,255,255,255,26.192,354.244,26.192,354.244,65.054,20,348,11,13,8.183,6.068,120.873,0.116,13.038,9945,255,NaN,100,9945,284,28,348,94.399,10.262,1.349,0.742,0.382
10214,MASK_Result of Tc140mfr305C001H001S005:S0005000285,40,255,0,255,255,255,208.500,107.550,208.500,107.550,53.740,204,100,9,14,8.865,5.745,83.982,0.174,14.142,10200,255,NaN,100,10200,285,207,114,81.870,9.000,1.543,0.648,0.430
10215,MASK_Result of Tc140mfr305C001H001S005:S0005000285,58693,255,0,255,255,255,180.453,243.910,180.453,243.910,2227.386,3,112,358,256,354.152,211.012,21.173,0.149,390.633,14966715,255,NaN,100,14966715,285,6,329,24.662,234.947,1.678,0.596,0.816
10216,MASK_Result of Tc140mfr305C001H001S005:S0005000285,22,255,0,255,255,255,351.364,146.545,351.364,146.545,31.113,347,143,9,7,6.501,4.309,171.657,0.286,9.487,5610,255,NaN,100,5610,285,347,145,161.565,6.957,1.509,0.663,0.458
10217,MASK_Result of Tc140mfr305C001H001S005:S0005000285,351,255,0,255,255,255,18.617,187.115,18.617,187.115,257.387,2,163,32,50,33.930,13.171,114.323,0.067,54.589,89505,255,NaN,100,89505,285,7,165,118.443,25.931,2.576,0.388,0.343
